tmdb_id,imdb_id,titre,titre_original,langue_originale,date_sortie,synopsis,tagline,duree,budget,revenue,popularite,note_tmdb,nb_votes_tmdb,statut,homepage,poster,backdrop,genres,pays,langues,production
10222,tt0097659,Kickboxer,Kickboxer,en,1989-04-20,"Kurt Sloane souhaite venger son frère Éric, paralysé à vie par le terrifiant Tong Po lors d'un combat de kickboxing. Le souci, c'est que Kurt ne sait pas se battre. Il lui faudra apprendre les rudiments de ce sport auprès du vieux sage Xian Chow.",Un sport ancien devient un jeu mortel.,96,1500000,50000000,6.0053,6.843,1625,Released,"",/uYc9RyQ5NH5gnS8VHuvfWSauas4.jpg,/sl7hpSJR11FlfcewMJ6ihsbbAuJ.jpg,"Action, Thriller",US,en,"Kings Road Entertainment, The Cannon Group"
942,tt0097733,L'Arme fatale 2,Lethal Weapon 2,en,1989-07-07,"Les explosifs Riggs et Murtaugh mettent à jour un énorme trafic de drogue dirigé par Arjen Rudd, de l'ambassade sudafricaine. Ce n'est certainement pas l'immunité diplomatique qui va les géner, mais peut-être plutôt ce bavard de Léo Getz, petit comptable magouilleur dont ils sont chargés de la protection.",Retour d'un duo de choc !,114,25000000,227853986,12.0881,7.047,3871,Released,"",/z4Vd5YgIztiLOkpcmAlj7yhhD6R.jpg,/uY8i4RABFyBpH2cmFWMVLEswopD.jpg,"Action, Thriller, Crime",US,"en, af","Silver Pictures, Warner Bros. Pictures"
14911,tt0094712,Air Force Bat 21,Bat★21,en,1988-07-21,"Le lieutenant Humbelton connait très bien la guerre, c'est un expert en balistique, mais ce n'est pas un homme de terrain. Aussi, le jour où il se retrouve coincé en pays ennemi, sans armes et traqué, il ne peut plus compter que sur son ami Bird Dog, un vrai soldat...",Pris au piège derrière les lignes ennemies. Toute une armée après lui... Et un seul homme peut le sauver.,100,0,3966256,2.0511,6.288,226,Released,"",/hWbqx0LWtpOpSusqZKtiAXcNucM.jpg,/6u1QXz9XVv2d0dLRuKHBP65TiEt.jpg,"Action, Guerre, Drame",US,en,"TriStar Pictures, Vision PDG"
3064,tt0097044,Le ciel s'est trompé,Chances Are,en,1989-03-10,"Louis et Corinne attendent un heureux événement. Le jour de leur premier anniversaire de mariage, Louis se fait renverser par une voiture. Conscient de sa bévue, Dieu lui offre une seconde chance. Le voilà réincarné en un nouveau bébé. Il grandit, vit sa vie, mais ne conserve aucun souvenir de son existence précédente. A 23 ans, il rencontre une jeune fille à l’université qui n’est autre que sa propre fille. A son contact et à celui de Corinne, il recouvre peu à peu sa mémoire, et le trouble s’installe...",Il a 23 ans et il revient après 25 ans d'absence.,108,16000000,16300000,3.7023,6.622,287,Released,"",/8sF0erDJw2tMBgYE1J0c1HxtE56.jpg,/rL9hKQyU7GGcoyyJttSjqEjnf48.jpg,"Fantastique, Comédie, Romance",US,en,TriStar Pictures
570206,tt0094209,Un père et passe,Un père et passe,fr,1989-08-09,"Camille, qui ignore l'identité de son père, découvre les lettres envoyées par sa mère, emprisonnée en Afrique, à plusieurs de ses amants.","",88,0,0,0.7062,10,1,Released,"",/17ZwZ92HwmM44x8MOBDn7EmEZqT.jpg,"",Comédie,FR,fr,"Films A2, Société Générale de Gestion Cinématographique (SGGC)"
709,tt0097742,Permis de tuer,Licence to Kill,en,1989-06-13,"Bond se trouve à Key West, en Floride, aux côtés de Felix Leiter. Mais cette fois, ils ne sont pas en mission : Felix se marie et James Bond et son ami Sharky sont ses témoins. Tous trois portent la tenue de circonstance et se rendent en voiture sur les lieux de la cérémonie. Mais un hélicoptère de la brigade des stupéfiants les arrête : Leiter apprend que Franz Sanchez est sur le territoire américain, or, l'agent de la CIA poursuit cet insaisissable parrain de la drogue depuis des années. Retrouvant les réflexes de la bonne époque de leur collaboration, Leiter et Bond réussissent à capturer Sanchez à l'issue d'une poursuite aérienne spectaculaire. Une fois Sanchez aux mains de la police américaine, il ne reste plus au futur marié et à son témoin qu'à sauter en parachute au-dessus de l'église. Mais la victoire de Leiter est de courte durée. Sanchez qui a offert une prime de deux millions de dollars à quiconque le libérera, s'évade.","Cette fois, James Bond est seul. Et décidé à se venger.",132,32000000,156167015,11.1287,6.439,2241,Released,"",/lUFz8piD5fSDqvXP6Byms4boNLP.jpg,/p6VFbg5lhWj0RCgXf5dj6IDMPvt.jpg,"Aventure, Action, Thriller","MX, GB, US","en, es","EON Productions, Estudios Churubusco Azteca, United Artists"
162821,tt0098000,Nocturne Indien,Nocturne Indien,en,1989-05-26,"Un homme jeune arrive un jour a Bombay. Il part a la recherche d'un ami qui a vécu quelque temps dans cette ville pour disparaître sans laisser de traces. Au cours de son enquête, il va rencontrer d'étranges personnages et pénétrer un pays qui le fascine.","",110,0,0,0.8255,6.933,15,Released,"",/j7pgTh5ANW7zdN0OqQZ3ryiGONF.jpg,/jw2NhtctJs6TNmMexnW8LEeCfKS.jpg,Drame,FR,"en, fr","AFC, Christian Bourgois Productions, Ciné Cinq, Sara Films"
10493,tt0097162,Calme Blanc,Dead Calm,en,1989-04-07,"Pour oublier la mort tragique de leur fils dans un terrible accident, un couple décide de partir en mer. Sur l'océan, ils vont à la rescousse d'un homme qui est en train de couler. Mais ce que John et sa femme Rae ne savent pas encore, c'est que leur nouveau passager est un dangereux psychopathe...","Ils sont seuls en mer. Quand un inconnu leur demande de l'aide, ils font l'erreur... d'accepter.",97,10400000,7825000,5.2136,6.556,856,Released,"",/be8F0msUK8P5iQKavv2aP4gVeZx.jpg,/obUtKEx6Eb8Rib330c30BbckF1W.jpg,"Thriller, Drame, Horreur",AU,en,"Kennedy Miller Productions, Warner Bros. Pictures"
252867,tt0097588,L'Invité surprise,L'Invité surprise,fr,1989-08-23,"Martin, jeune guide touristique, est entraîné, bien malgré lui, dans une affaire d'espionnage dans laquelle est impliqué l'état et la police...Ce film est un à la fois une leçon et une parabole sur les personnes où événements que les médias mettent sous le feux des projecteurs l'espace d'une journée et qui ensuite disparaissent totalement de la scène médiatique et des esprits .","",82,0,0,1.5626,4.429,7,Released,"",/ia4rICGUoqCBa0yieOb1WVw50cL.jpg,/8P65uWLY8aHpEEpDReH9Lj9xegN.jpg,"Comédie, Action",FR,fr,"Gaumont Production, TF1 Films Production"
267097,tt0094711,Baptême,Baptême,fr,1989-08-23,"À Auchy‑les‑Mines, dans le nord de la France, en 1935. Aline, dont les parents tiennent un café-tabac, est fiancée au notaire du village. Son frère, André, fait les marchés avec Pierre, un ami. Aline et Pierre se rencontrent et s'aiment au premier regard. Pour épouser celui qu'elle aime, la jeune fille fait croire à ses parents qu'elle est enceinte de ses œuvres. Après un voyage de noces en Corse, Aline reprend le café de ses parents, à la place de sa mère, morte, et de son père, qui boit plus que de raison. Pierre s'essaie à différents métiers, avec autant d'enthousiasme que d'insuccès. Leur premier fils, Rémi, meurt dans un incendie à l'âge de trois ans. Plus tard, deux autres enfants naîtront, dont le dernier sera prénommé Rémi…","",127,0,0,0.6189,6,8,Released,"",/a7n0rN1prqREr7IwIYnLSb7LO4v.jpg,"","Drame, Romance","BE, FR",fr,"Société Générale de Gestion Cinématographique (SGGC), Man's Films, Les Films Alyne"
9972,tt0097770,Haute sécurité,Lock Up,en,1989-08-04,"Après avoir purgé une peine légère, Frank Leone est sur le point de quitter la prison. Mais Drumgoole, le gardien de l'établissement humilié dans le passé par Frank Leone, entend ne pas laisser sortir son prisonnier si facilement.",Que peut subir un homme... avant de se venger ?,108,24000000,22099847,5.3656,6.799,1366,Released,"",/ztQDBakZ4eqAwf1jA0nyE5Ba3qr.jpg,/ktjvcmg2L2PvKjb6z96rkQg3wTv.jpg,"Action, Crime, Drame, Thriller",US,en,"Carolco Pictures, White Eagle, Gordon Company"
41936,tt0098596,La Vie et rien d'autre,La Vie et rien d'autre,fr,1989-09-06,"1920. La Première Guerre mondiale est terminée depuis deux ans. La France panse ses plaies et se remet au travail. Dans ce climat, deux jeunes femmes d'origines sociales très différentes poursuivent le même but, retrouver l'homme qu'elles aiment et qui a disparu dans la tourmente. Leur enquête les conduit à la même source d'information, le commandant Dellaplane. Du 6 au 10 novembre 1920, Irène, Alice, le commandant se croisent, s'affrontent et finalement apprennent à se connaître.","",135,0,0,1.4146,7.228,92,Released,"",/beZ3S3bszMMeBszbPyPVQEjQ8va.jpg,/1SWcGnljbOz5BgQQuLefOJqzbiw.jpg,"Guerre, Drame",FR,fr,"Hachette Première, AB Films, Little Bear, Films A2, Sofinergie 1, Investimage, CNC"
11305,tt0097940,Mystery Train,Mystery Train,en,1989-09-06,"Memphis, Tennessee, la ville du King Elvis Presley. Un couple de Japonais en pèlerinage, une jeune femme venant chercher les restes de son mari, quelques copains dépressifs et alcooliques vont se croiser sans vraiment se rencontrer dans une sorte de comédie romantique et nostalgique.",Le dernier volet d’une trilogie comprenant « Stranger Than Paradise » et « Down By Law ».,106,2800000,1544973,3.9245,7.331,534,Released,"",/8FAhxQZEoHFcyKWhldkOzVxwt2j.jpg,/t0GxYLiPkTtFBuzoPLmLU3HSKEN.jpg,Comédie,"JP, US","en, it, ja","Mystery Train, JVC"
61604,tt0096755,Les eaux printanières,Torrents of Spring,en,1989-10-21,"En 1840, Dimitri Sanine, un jeune aristocrate russe tombe amoureux de Gemma Rosselli lors d'une halte à Mayence. Prêt à tout pour elle, il repousse son départ et veut épouser Gemma, qui rompt ses fiançailles pour lui.","",101,0,0,1.4175,5.889,9,Released,"",/pGvxMlD0VlWX75wKtqi9LOUfePP.jpg,/wW8GTfzFeZI4qvGrnb9YJUs89QX.jpg,"Drame, Romance","FR, IT, GB",en,""
268,tt0096895,Batman,Batman,en,1989-06-21,"Violence et corruption règnent dans la ville de Gotham City. La mafia dirige la ville à sa manière, au nez et à la barbe des autorités, complètement dépassées par les événements. Depuis quelques semaines cependant, un mystérieux justicier, drapé dans un costume de chauve-souris, terrorise les malfaiteurs et sème l'inquiétude dans les rangs de la mafia. Une jeune journaliste, Vicki Vale, mène l'enquête. C'est ainsi qu'elle fait la connaissance d'un séduisant mais excentrique milliardaire, Bruce Wayne. Celui-ci n'est autre que Batman, qui l'a déjà sauvée. Elle rencontre également un odieux truand, Jack Napier, bras droit du parrain Carl Grissom…","",126,35000000,411348924,15.2004,7.234,8794,Released,"",/1xXiKuQapT5g5xf1g0TaWlVDzfx.jpg,/rBN6GPKUDZ6ZKAQiEZegZ0DZb6V.jpg,"Fantastique, Action, Crime",US,"en, fr","Warner Bros. Pictures, Polygram Pictures, The Guber-Peters Company"
2323,tt0097351,Jusqu'au bout du rêve,Field of Dreams,en,1989-04-21,"Ray Kinsella, un fermier de l'Iowa, vit heureux avec sa famille, mais aussi avec beaucoup de dettes. Il a peur de finir comme son père, qui n'a jamais pu aller au bout de ses rêves. Il veut désormais croire à l'impossible, et c'est pourquoi il décide d'écouter cette voix qui lui dit : Si tu le construis, il viendra....","Si vous croyez à l'impossible, l'incroyable peut se réaliser.",102,15000000,84431625,7.0607,7.119,1751,Released,"",/z6Tla5YkpOpkSLq8Q7se4l5Jwuq.jpg,/g5gwbwR98yN1TvycqHCJZhCPa7O.jpg,"Drame, Fantastique",US,en,"Universal Pictures, Gordon Company, Carolco Pictures"
102783,tt0097353,La Fille de 15 ans,La Fille de 15 ans,fr,1989-09-13,"Juliette, quinze ans, est amoureuse de Thomas, quatorze ans. Willy, le père de Thomas, après une longue absence, décide d'emmener son fils en vacances à Ibiza. Pour Thomas, pas question de partir sans Juliette. Peu à peu, Willy devient amoureux de Juliette. Pour s'en débarrasser, Juliette décide de le séduire...","",86,0,0,1.7133,4.762,21,Released,"",/teV0yyLxskRwXzR4WEVsKdbEsiA.jpg,/b1UdoPlznL3OX37AoaimoywL8HY.jpg,"Drame, Romance",FR,fr,"Sofimage, Lolafilms"
43345,tt0098022,Old Gringo,Old Gringo,en,1989-09-13,"En 1913, à Washington. Harriet Winslow, une célibataire endurcie, entend par hasard le discours acerbe et révolté que tient Ambrose Bierce, un écrivain septuagénaire. Galvanisée par ses propos, elle décide de partir au Mexique, où un poste de préceptrice l'attend, chez les Miranda. Alors que la révolution secoue le pays, Harriet parvient à Chihuahua, à peu près en même temps que Bierce, qui a décidé de finir ses jours aux côtés de Pancho Villa. Dans la demeure des Miranda, Harriet se retrouve en tête-à-tête avec le général villiste, Tomas Arroyo, le bâtard de la famille. Celui-ci la kidnappe avec ses amis révolutionnaires...","Une femme inspirée par un homme de rêve, emportée dans les bras d'un général et entraînée dans un monde de danger.",120,26000000,3574256,1.5108,5.667,40,Released,"",/oNy1OOaCXJ6IQOrZaeLhDGnt4XD.jpg,/n7jXcwLwbxIblE5UlDuhZveZ4Cd.jpg,"Action, Drame, Romance",US,"en, es","Fonda Films, Columbia Pictures"
11216,tt0095765,Cinema Paradiso,Nuovo Cinema Paradiso,it,1988-11-17,"Alfredo vient de mourir. Pour Salvatore, cinéaste en vogue, c’est tout un pan de son passé qui s’écroule. On l’appelait Toto a l’époque. Il partageait son temps libre entre l’office où il était enfant de chœur et la salle de cinéma paroissiale, en particulier la cabine de projection où régnait Alfredo.","Une célébration de la jeunesse, de l’amitié et de la magie éternelle des films.",167,5000000,35962062,12.7349,8.4,4973,Released,https://www.miramax.com/movie/cinema-paradiso/,/ywJsnH7BmM6GmugCvN6ZjIfgSHv.jpg,/zoVeIgKzGJzpdG6Gwnr7iOYfIMU.jpg,"Drame, Romance","IT, FR",it,"Cristaldifilm, Les Films Ariane, Rai 3, TF1 Films Production, Forum Picture"
267102,tt0098487,Tolérance,Tolérance,fr,1989-10-20,"Au XVIIIe siècle, les aristocrates anglais avaient, parmi leurs coutumes étranges les plus connues, une vraiment étrange: ils gardaient des «ermites ornementaux» pour leurs jardins. C'étaient de vraies personnes qui étaient prêtes à vivre dans des conditions sordides et à servir de quelque chose comme des expositions de musée pour le divertissement des riches. Ce film reprend cette notion et la transfère en France du 18ème siècle. Dans l'histoire, un ermite anglais Rupert Everett) a été en quelque sorte amené en France dans la période qui a suivi la Révolution française et avant l'ère napoléonienne, une période (1795-1799) connue sous le nom de «Le Directoire». Il finit par descendre de son arbre dans un château appartenant à un noble italien (Ugo Tognazzi) et à sa femme. En peu de temps, l'ermite s'est lavé et baigné et est devenu tout à fait présentable, voire charmant. Cependant, son apparition parmi eux est comme une condamnation à mort pour beaucoup de ceux qui s'associent à lui.","",108,0,0,0.9191,5.5,2,Released,"",/8WLfAbEIm4ViSJH1a4erlNAnizm.jpg,/84v419mD1cBSjOqZvXBdnSRDINO.jpg,Drame,FR,fr,"Top Films Productions, Films A2, G.P.F.I."
2756,tt0096754,Abyss,The Abyss,en,1989-08-09,"Un commando de la Marine américaine débarque à bord de la station de forage sous-marine DeepCore afin de porter secours à un sous-marin échoué dans les profondeurs. Alors que les travaux de récupération commencent autour du submersible naufragé, l'équipage de DeepCore doit faire face à des phénomènes inexpliqués.",Quand la lumière disparaît… l'aventure commence.,171,43000000,90000098,10.7095,7.358,3593,Released,"",/3eUR7AsRy6u925EgXS1CpRe7L9I.jpg,/mW6XzxelLY8T2oW2NjciG9LpZT5.jpg,"Aventure, Thriller, Science-Fiction",US,en,"20th Century Fox, Pacific Western"
14550,tt0097235,Une journée de fous,The Dream Team,en,1989-04-07,"Quatre patients du Dr. Weitzman, psychiatre, se voient offrir, dans le cadre de leur thérapie, un match au Yankee Stadium de New York. Malheureusement, dès leur arrivée en ville, le docteur est assommé dans une ruelle déserte par des ripoux et sombre dans le coma. Le groupe qui comprend un romancier mythomane et coléreux, un patient qui se prend pour un psychiatre, un publicitaire talentueux se prenant pour le Christ et enfin un obèse obsédé par la télévision, se retrouve livré à lui-même dans une ville totalement disjonctée.",Ils sont perdus et seuls dans New York. La ville de toutes les folies.,112,14000000,28890240,2.581,6.129,263,Released,"",/15oDdHHTfEshXfn1aMQGskngDMT.jpg,/xw4ffBqSFPIolJx286psPVvr55P.jpg,"Comédie, Crime, Thriller","US, CA",en,"Universal Pictures, Imagine Entertainment"
48200,tt0097555,I Want to Go Home,I Want to Go Home,fr,1989-09-27,"Un dessinateur de comics américain rend visite à sa fille, étudiante depuis deux ans à Paris. Mais leurs retrouvailles sont tendues.","",100,0,0,1.2115,4.813,24,Released,"",/iQ4bRvvQfTTnI266GfsKeFW3kA7.jpg,/olVq8dNPLxWCEqGMxI3IIaYnRuo.jpg,Comédie,FR,"en, fr","MK2 Productions, Films A2, La Sept"
1412,tt0098724,"Sexe, mensonges & vidéo","sex, lies, and videotape",en,1989-08-04,"John et Ann Melaney forment un couple apparemment sans histoires. Mais en vérité, rien ne va plus entre eux. Ne ressentant plus le besoin de faire l'amour, Ann se refuse à son mari. Celui-ci a décidé de la délaisser pour Cynthia, sa sœur, une femme au tempérament diamétralement opposé. Un ami de John, Graham Dalton, de retour dans sa ville natale, s'installe pour quelque temps chez les Melaney. Au départ, Ann se sent irritée par cet homme au charme évident et à la franchise inhabituelle. Jusqu'au jour où il lui révèle son impuissance, ainsi que sa manie d'enregistrer en vidéo les révélations que lui font les femmes au sujet de leur sexualité...",le mari. l’épouse. sa sœur. son ami.,100,1200000,24741667,5.7818,6.965,1081,Released,"",/6AwDAAafEonVYPHjxu4Lq8fhYTD.jpg,/wD95UmpUazo9820qnbbjRtbQ884.jpg,Drame,US,en,Outlaw Productions
11625,tt0096842,Astérix et le Coup du menhir,Astérix et le Coup du menhir,fr,1989-10-04,"Lorsqu'Obélix percute le pauvre Panoramix avec un menhir, le druide s'évanouit et, au réveil, devient incapable de retrouver la formule de sa potion magique. Astérix et son fidèle compagnon vont alors devoir s'employer pour déjouer les tours des Romains et d'un étrange devin...","",81,0,0,3.8314,6.307,686,Released,"",/29vpkpY52u8gHAtDK68wv91YgRK.jpg,/bkS4p4DykCYnblycxzG2VArq7P0.jpg,"Familial, Animation, Aventure, Comédie","FR, DE",fr,"Gaumont, Extrafilm Produktion, Dargaud Films"
263358,tt0095310,"Histoires d'Amérique: Food, Family and Philosophy","Histoires d'Amérique: Food, Family and Philosophy",en,1989-10-04,"Des immigrés juifs russes et polonais racontent leurs souvenirs de l'arrivée à New York, parlent de l'intégration, de l'héritage de leur culture, de l'avenir de leurs enfants.","",96,0,0,0.9531,5.8,10,Released,"",/abJvEY47mjEiWU3ze1qUkrF7gyM.jpg,/k5GblfwWxtl7cMIRqu3ORPudqRf.jpg,Drame,"BE, FR","en, fr, yi","Mallia Films, Paradise Films, RTBF, La Sept Cinéma, Le Centre Pompidou"
