allocine_id,titre,annee,acteur
48230,L'esquive,2004,Sabrina Ouazani
28691,Nathalie...,2004,Fanny Ardant
28691,Nathalie...,2004,Emmanuelle Béart
28691,Nathalie...,2004,Gérard Depardieu
42951,Deux en un,2004,Matt Damon
42951,Deux en un,2004,Greg Kinnear
42951,Deux en un,2004,Meryl Streep
52697,Kiss of life,2004,Ingeborga Dapkunaite
52697,Kiss of life,2004,Peter Mullan
52697,Kiss of life,2004,David Warner
46943,Le Dernier samouraï,2004,Tom Cruise
46943,Le Dernier samouraï,2004,Billy Connolly
46943,Le Dernier samouraï,2004,Tony Goldwyn
52592,Uzak,2004,Muzaffer Özdemir
52592,Uzak,2004,Mehmet Emin Toprak
52592,Uzak,2004,Zuhal Gencer Erkaya
28735,Violence des échanges en milieu tempéré,2004,Jérémie Renier
28735,Violence des échanges en milieu tempéré,2004,Laurent Lucas
28735,Violence des échanges en milieu tempéré,2004,Cylia Malki
53826,Albert est méchant,2004,Luq Hamett
53826,Albert est méchant,2004,Michel Serrault
53826,Albert est méchant,2004,Christian Clavier
43400,Dead or Alive,2004,Riki Takeuchi
43400,Dead or Alive,2004,Sho Aikawa
43400,Dead or Alive,2004,Renji Ishibashi
33586,Les Amateurs,2004,Lorànt Deutsch
33586,Les Amateurs,2004,Jalil Lespert
33586,Les Amateurs,2004,Pascal Légitimus
52634,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,2004,Robert S. McNamara
52634,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,2004,Richard Nixon
52634,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,2004,Fidel Castro
52600,The Soul of a Man,2004,Keith B. Brown
52600,The Soul of a Man,2004,Chris Thomas King
52600,The Soul of a Man,2004,Nick Cave
54672,"En ce temps-là, l'amour...",2004,Gilles Segal
45308,L'Etrange Monsieur Peppino,2004,Ernesto Mahieux
45308,L'Etrange Monsieur Peppino,2004,Lina Bernardi
45308,L'Etrange Monsieur Peppino,2004,Pietro Biondi
54397,Zero defaut,2004,Eric Elmosnino
54397,Zero defaut,2004,Nade Dieu
54397,Zero defaut,2004,Abdallah Moundy
47795,21 grammes,2004,Sean Penn
47795,21 grammes,2004,Benicio Del Toro
47795,21 grammes,2004,Naomi Watts
40141,Le Sourire de Mona Lisa,2004,Julia Roberts
40141,Le Sourire de Mona Lisa,2004,Kirsten Dunst
40141,Le Sourire de Mona Lisa,2004,Julia Stiles
46524,Massacre à la tronçonneuse,2004,Jessica Biel
46524,Massacre à la tronçonneuse,2004,Jonathan Tucker
46524,Massacre à la tronçonneuse,2004,Erica Leerhsen
53391,Dead or Alive: Final,2004,Riki Takeuchi
53391,Dead or Alive: Final,2004,Sho Aikawa
53391,Dead or Alive: Final,2004,Josie Ho
53377,Dead or Alive 2: Birds,2004,Riki Takeuchi
53377,Dead or Alive 2: Birds,2004,Sho Aikawa
53377,Dead or Alive 2: Birds,2004,Edison Chen
28476,"Je t'aime, je t'adore",2004,Sarah Grappin
28476,"Je t'aime, je t'adore",2004,Clovis Cornillac
28476,"Je t'aime, je t'adore",2004,Manuel Blanc
44860,"Père, fils",2004,Fyodor Lavrov
44860,"Père, fils",2004,Andrey Shchetinin
44860,"Père, fils",2004,Aleksey Neymyshev
50458,Chère Martha,2004,Martina Gedeck
50458,Chère Martha,2004,Sergio Castellitto
50458,Chère Martha,2004,Maxime Foerste
54677,Ana,2004,Lupe Ontiveros
54677,Ana,2004,America Ferrera
54677,Ana,2004,Ingrid Oliu
47737,Printemps dans une petite ville,2004,Hu Jingfan
47737,Printemps dans une petite ville,2004,Wu Jun
47737,Printemps dans une petite ville,2004,Xin Baiqing
50145,RRRrrrr !!!,2004,Maurice Barthélémy
50145,RRRrrrr !!!,2004,Jean-Paul Rouve
50145,RRRrrrr !!!,2004,Pierre-François Martin-Laval
28487,Anatomie de l'enfer,2004,Amira Casar
28487,Anatomie de l'enfer,2004,Rocco Siffredi
28487,Anatomie de l'enfer,2004,Alexandre Belin
51506,Frère des ours,2004,Joaquin Phoenix
51506,Frère des ours,2004,Jeremy Suarez
51506,Frère des ours,2004,Rick Moranis
45644,Out of Time,2004,Denzel Washington
45644,Out of Time,2004,Eva Mendes
45644,Out of Time,2004,Dean Cain
48683,Claude Sautet ou la Magie Invisible,2004,Bertrand Tavernier
48683,Claude Sautet ou la Magie Invisible,2004,Philippe Sarde
48683,Claude Sautet ou la Magie Invisible,2004,Jean-Paul Rappeneau
12766,Le Carrefour de la mort,2004,Victor Mature
12766,Le Carrefour de la mort,2004,Brian Donlevy
12766,Le Carrefour de la mort,2004,Coleen Gray
54012,L'Hirondelle d'or,2004,Pei-Pei Cheng
54012,L'Hirondelle d'or,2004,Hua Yueh
54012,L'Hirondelle d'or,2004,Chen Hung-Lieh
42374,Le Fils de la mariée,2004,Ricardo Darín
42374,Le Fils de la mariée,2004,Norma Aleandro
42374,Le Fils de la mariée,2004,Héctor Alterio
52627,Sansa,2004,Antoine du Merle
52627,Sansa,2004,Roschdy Zem
52627,Sansa,2004,Ivry Gitlis
52633,"Léo en jouant """"Dans la compagnie des hommes""""",2004,Sami Bouajila
52633,"Léo en jouant """"Dans la compagnie des hommes""""",2004,Jean-Paul Roussillon
52633,"Léo en jouant """"Dans la compagnie des hommes""""",2004,Hippolyte Girardot
49615,Turning Gate,2004,Seon-young
49615,Turning Gate,2004,Kim Sang-kyung
49615,Turning Gate,2004,Myung-sook
38576,Tornando a casa,2004,Aniello Scotto D'Antuono
38576,Tornando a casa,2004,Salvatore Laccarino
38576,Tornando a casa,2004,Giovanni Laccarino
55344,Paul s'en va,2004,Madeleine Piguet
55344,Paul s'en va,2004,Julien Tsongas
55344,Paul s'en va,2004,Lucie Zelger
6472,Point limite zéro,2004,Barry Newman
6472,Point limite zéro,2004,Cleavon Little
6472,Point limite zéro,2004,Dean Jagger (I)
51366,Les 11 commandements,2004,Michaël Youn
51366,Les 11 commandements,2004,Vincent Desagnat
51366,Les 11 commandements,2004,Benjamin Morgaine
28760,Peter Pan,2004,Jeremy Sumpter
28760,Peter Pan,2004,Jason Isaacs
28760,Peter Pan,2004,Ludivine Sagnier
53658,Tout peut arriver,2004,Jack Nicholson
53658,Tout peut arriver,2004,Diane Keaton
53658,Tout peut arriver,2004,Amanda Peet
32243,"Horus, prince du soleil",2004,Etsuko Ichihara
32243,"Horus, prince du soleil",2004,Mikijiro Hira
32243,"Horus, prince du soleil",2004,Yukari Asai
42150,Jeepers Creepers 2,2004,Ray Wise
42150,Jeepers Creepers 2,2004,Jonathan Breck
42150,Jeepers Creepers 2,2004,Billy Aaron Brown
49129,Grande École,2004,Grégori Baquet
49129,Grande École,2004,Alice Taglioni
49129,Grande École,2004,Jocelyn Quivrin
53797,"Buongiorno, notte",2004,Maya Sansa
53797,"Buongiorno, notte",2004,Luigi Lo Cascio
